CUSTOMER_ID,HIGHEST_SPENT,PRODUCT_ID,INSURANCE_NAME,PROCESSING_FEES,COVERAGE_LIMIT,ANNUAL_FEE,ELIGIBLE_LIMIT
PNCcbc3b3df-ea3a-440c-b547-a1abbefec,Health care,4,Criti Care Insurance,0,30000,600,18
PNC93f18a96-62c6-40e3-a7c9-959d4080a,Health care,4,Criti Care Insurance,0,30000,600,18
PNC8993c615-a35e-4c58-9447-229789660,Health care,4,Criti Care Insurance,0,30000,600,18
PNC2e81f321-fda0-402e-87fd-ee72db447,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC29c48e24-a788-446f-8a91-aabf3d49a,Health care,5,Family Care Insurance,0,50000,2400,21
PNC9e1ca01e-bd11-4b86-bce5-56ee9a22b,Health care,4,Criti Care Insurance,0,30000,600,18
PNC438165d4-d6f3-4b1c-ab5a-d30d208da,Health care,4,Criti Care Insurance,0,30000,600,18
PNC21fb36d7-6965-4995-bbee-04e8e0c48,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC1858f83d-ead1-42c7-b548-5b0ec5740,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCd8ec262b-9997-4631-a44a-a735ce970,Health care,6,Figma Preventive Care,0,10000,450,0
PNC94acd606-9eab-452a-a844-13d75a76b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf224cd5d-d01e-4f13-bba9-66ab03fb1,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb3ad0599-612b-43c4-a11e-1d0b2f0b2,Health care,5,Family Care Insurance,0,50000,2400,21
PNC850ecf38-6214-4ec7-be69-fea216fd6,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC52883a30-c621-4f05-b715-c8731ac06,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC07e6bc15-8b74-4d3e-a716-70e99660d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC9cccc7f7-28dc-4380-a2dd-281f880f8,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCe561c676-db67-4589-a44c-ee9f31d84,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf559d13b-a231-4bdd-aeb2-b789aff31,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC9edadb38-8907-4bf5-b886-0b6754764,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC2780e40f-e9d2-43b4-85b8-648a4c74d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC1a496e15-f7f1-4f1c-b9a9-d9dd78bc6,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCe5154917-6a65-4cdb-8e2c-f8ecfb251,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCea830956-366a-459c-b3ea-937946d0f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC6107539f-c246-478b-ba15-df5909a90,Health care,5,Family Care Insurance,0,50000,2400,21
PNCcdea3cfc-ec48-4a28-b0d7-cfeba0817,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC4d1adb52-94cb-41e4-b46c-f95667856,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC82a78434-26e3-4f31-af67-8eb7152e7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC5ac1c402-fca2-463c-8e70-1668fd5b4,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC1a89e9ce-365a-4bb5-9255-42340df53,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCca1e3e76-fb08-4558-97e5-55a5ca147,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbe6512c0-14a9-49e0-b4a8-2166027f6,Health care,6,Figma Preventive Care,0,10000,450,0
PNC902aaf4f-d9df-4af3-8847-37be1a322,Health care,6,Figma Preventive Care,0,10000,450,0
PNC95f9dbab-2aa9-410e-8fae-d5940939f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC31196ddc-0b44-4b6c-9d64-6c958ae4e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC7c43f303-04ef-4b36-befa-a380a887a,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC103d32c3-2be7-4f21-8bda-0b3efbfc2,Health care,5,Family Care Insurance,0,50000,2400,21
PNCbedac30e-7f0e-4559-8822-ed67d6a3a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb29088ed-7fb3-4ed9-8bc3-1d34afbc0,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC983f9773-8135-4cbf-aec5-69d2207c7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf4784f5f-53f8-4372-ab6b-d065e7a75,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5eb54eb0-4f51-4708-ba80-298948419,Health care,6,Figma Preventive Care,0,10000,450,0
PNCae9ddf54-2f9a-47df-adaa-e7cd95756,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc2e855c3-09c1-4937-9dcc-478de9d32,Health care,4,Criti Care Insurance,0,30000,600,18
PNC30196f59-373d-4880-845e-3fa447095,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC427a8a4f-d63c-423e-9a42-f4e5317ae,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC453c099e-ce1c-4496-8863-1204e4faf,Health care,6,Figma Preventive Care,0,10000,450,0
PNC1a126b72-6dc5-421a-8563-52b6fd299,Health care,4,Criti Care Insurance,0,30000,600,18
PNCee61b448-8113-4549-8120-f476b260c,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc2fcb50c-466b-49d4-9f24-d77637253,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf0c43ee1-25cd-47d1-83c0-863bbef18,Health care,4,Criti Care Insurance,0,30000,600,18
PNCa50067fc-96f8-4b48-ab46-391b02f40,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd0eab32e-a62a-45b7-9e0a-e4d6d75ed,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd597bf29-9b3c-49ea-b710-5dc41fbb2,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC63a6a796-8f54-456a-8900-8c15c777e,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb7992d96-f8c4-48ea-8745-a6cc21e54,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5be9884e-4bc6-42c2-a55d-9830ed026,Health care,4,Criti Care Insurance,0,30000,600,18
PNCcd0c2e89-3032-4630-92fd-2fe4840c2,Health care,4,Criti Care Insurance,0,30000,600,18
PNCbf258416-affe-485f-bb77-b181354a9,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC256bbf87-ec43-43b9-8024-a563b8424,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5d523d0a-a105-4cdf-b337-7932763b0,Health care,4,Criti Care Insurance,0,30000,600,18
PNCa6116e0c-f655-4c3b-9cfd-951af1616,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC35774621-f564-4fb6-9fef-287dc50a5,Health care,4,Criti Care Insurance,0,30000,600,18
PNC8ac07189-de30-4f5d-bfae-60fad0b29,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC5f2e5a3f-dbf5-49b8-a5f0-808383c9f,Health care,5,Family Care Insurance,0,50000,2400,21
PNC68075248-5595-465c-892d-e210dd0df,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC4b414d74-2323-4f5a-96c1-898350a0b,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC0b1ff184-28e2-41ba-812f-b12af9759,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC2f157347-3cdd-4224-aa19-82f11285e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC298073ab-4c92-4c6c-915c-8b1b6b7fb,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCf2021c08-0884-4f3d-8a87-6efb8e910,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa36ffc62-6dd9-4eaf-9336-dc5461982,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC79a86360-6cb4-4204-8989-b3da485a7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf01f7757-7dea-487c-8fa0-8fd990da7,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC854e2ec4-1394-4e13-b70d-2e34c240c,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5052f7d4-a5ca-4505-a47f-3d5c5794d,Health care,4,Criti Care Insurance,0,30000,600,18
PNCce7d0ff0-24d7-49bc-a00c-0129bfbc8,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd110cbdf-7dd3-4e41-8f24-0297644bb,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd5ce3d31-8d75-48de-a960-75179e463,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCb3ce312f-58d7-4b63-8855-bf143b53f,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC025c3461-d518-4d5a-a648-a05717bac,Health care,5,Family Care Insurance,0,50000,2400,21
PNC426ff83d-9376-4295-9045-ac37e7332,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC4e8fd09d-76d2-4a36-ba39-94f9a0a3b,Health care,6,Figma Preventive Care,0,10000,450,0
PNC875c0e84-d9bc-4665-9610-826af17ba,Health care,6,Figma Preventive Care,0,10000,450,0
PNC70a17011-4c15-4622-ab9e-d313869ef,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe5cea8d8-b5ef-4990-b585-88edb0810,Health care,4,Criti Care Insurance,0,30000,600,18
PNC04458697-f25c-4f91-bda5-9868447a2,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC94e745a6-fed1-4e91-a06f-7b4684f46,Health care,4,Criti Care Insurance,0,30000,600,18
PNC8a848341-e2c6-4359-9c5d-5cbcd3191,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa6da530d-7cee-4b54-a2a4-b2c5ac6b2,Health care,4,Criti Care Insurance,0,30000,600,18
PNCbe51587a-d6b2-4650-bc67-dbfb75cf8,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc29d1d87-2eff-4d99-9f70-d6a8ba977,Health care,5,Family Care Insurance,0,50000,2400,21
PNCb973f00c-6e3b-4d4f-b874-629d9feb5,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC09c311e9-4101-47a8-a75d-2284c266c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc0b1f1d4-3963-4f0b-a9dc-bacadc32c,Health care,4,Criti Care Insurance,0,30000,600,18
PNCbc408f5d-fbed-463e-96c8-c9da64247,Health care,6,Figma Preventive Care,0,10000,450,0
PNCb8b6226d-1987-4a1a-acb9-e00aee90c,Health care,5,Family Care Insurance,0,50000,2400,21
PNCaf23d241-1a45-4a9a-aea9-5bda8f91c,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcb89555d-e82b-423d-9199-018b888a0,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC332a82ac-32ba-4a70-9450-7c0ca3251,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC5d214868-a5f0-46ba-aa0a-101ccd204,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC0016b44d-7032-429d-ae72-12842aea8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC2fff3fb8-43b2-4ac4-8b32-0e65840b2,Health care,5,Family Care Insurance,0,50000,2400,21
PNCff207fbe-ff64-4056-bf52-ce4440c43,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb5e53464-6adb-45e5-9b52-47621719a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC04158869-a713-4b84-a713-c3011c7c2,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb720d541-592a-44f1-9054-d6952e1ca,Health care,6,Figma Preventive Care,0,10000,450,0
PNCf74af974-3df0-43bc-b589-697a13300,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc1a8260e-a51d-4632-b611-24f62155d,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC947cf83b-c8c7-4282-bf79-6c1b0aabe,Health care,5,Family Care Insurance,0,50000,2400,21
PNC8b234e11-744c-4597-b49a-b0cc579d8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf2622a1e-a58d-47cf-8251-46912a804,Health care,5,Family Care Insurance,0,50000,2400,21
PNC2e87f7b2-ab1f-4a2c-a7d1-5d001284a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa0a4e534-1e00-4c58-b986-ffc63d19e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC6e379f26-7483-4174-973a-379b76003,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCf377d166-0691-402c-8eab-57fd5e336,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5ec4aca4-34d0-4595-b65c-8d623b17d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC06567423-178a-4ff9-a29c-0e67837d8,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCa4bc30a9-d62a-4492-8a9a-bf2fed803,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf1c87267-2976-4d98-9932-ffba6c35b,Health care,4,Criti Care Insurance,0,30000,600,18
PNCaa730d8a-d598-48a9-b606-538a02d33,Health care,4,Criti Care Insurance,0,30000,600,18
PNC80b50e72-8214-48b2-88cb-9d2ff835a,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC0dd79484-1cb4-4d0f-a15f-b737c3926,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC2cc1569d-2d6d-4eda-8ee8-7b7fe401e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC21d5681e-8083-4b7d-a877-6ab622b24,Health care,4,Criti Care Insurance,0,30000,600,18
PNCd5335a2e-f94e-421b-8bdd-fe6ecb9e7,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc0543a2a-c5b8-44be-a3cd-05e9971eb,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC48e245f5-5927-4f68-87c2-e64d401c9,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC37c77de8-9936-45f0-9e55-cbbc6e708,Health care,6,Figma Preventive Care,0,10000,450,0
PNC3fb12bb9-a5ff-4d07-b15b-6715a7301,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC94c22e1f-b87f-4ef1-8ffb-2e9f92c58,Health care,5,Family Care Insurance,0,50000,2400,21
PNC4600746e-a901-492e-9b39-97ad5d2d3,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCd2c00196-f8a9-4e03-87bd-71bfb1f13,Health care,4,Criti Care Insurance,0,30000,600,18
PNC20e02abd-69a8-42b1-8242-2ecffd8db,Health care,4,Criti Care Insurance,0,30000,600,18
PNC3bff9eb3-782a-4f19-8f19-9bce9fce4,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC67ba4f18-9da9-44f2-b1dd-c43d5c6a5,Health care,5,Family Care Insurance,0,50000,2400,21
PNC42603c73-217e-494b-b593-870475a2d,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC0ea658d2-f83e-4d23-8c9b-f846f9a11,Health care,6,Figma Preventive Care,0,10000,450,0
PNCc1aec4e7-17a3-444b-97e4-33802b8d1,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcd3c0bf3-10af-4c06-bd32-36ee34598,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC67874972-4429-4f22-b408-935f50060,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC3c6fe35d-a67e-4a68-9367-3a97d44c4,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC2c01afd3-f719-40c4-88b2-90cecf380,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCe82285f4-e4a5-4fd9-b88c-692957eb0,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC86441d47-d63d-47d9-a9e4-80ec3586e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC12bbdc09-a23f-4a03-8045-fd83ab17d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC60f033ad-c951-425e-8496-0fd725239,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCe11a87cd-6605-4263-8776-2910b3cef,Health care,5,Family Care Insurance,0,50000,2400,21
PNC303ad9ae-eef5-4979-896a-3c1373262,Health care,4,Criti Care Insurance,0,30000,600,18
PNC314e1479-9969-4b51-956a-2bb0afce8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC61eb6929-d1e6-4590-b9ab-88ecec5f3,Health care,5,Family Care Insurance,0,50000,2400,21
PNC1b8d4ddf-132c-4da3-86ce-46c878967,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC61f6222b-d0ed-4d23-ad31-8063c01a0,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCbe4280fc-da98-4bdb-847c-00e958e4e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC8dfcf313-03dd-4614-a149-9390bdbd8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC4f5f65b6-2f5b-4f96-9bfc-4ef7561eb,Health care,5,Family Care Insurance,0,50000,2400,21
PNC36c5b51c-12e3-41a4-9bd5-6bf9ecaf8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC2409d9c1-82d8-40da-8a5c-6337c87d0,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCf7ee1a70-8f64-44be-8eec-da5def9ec,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCda308c48-3bb1-4f5d-8aca-86350594c,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCfaebc940-4fea-47e0-8e17-8814cfb9b,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC6f5b0c1a-1904-4481-bdf2-c0d09dc4a,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCc9846434-cce5-421b-a66b-b61622abb,Health care,6,Figma Preventive Care,0,10000,450,0
PNCe14b8ffa-8060-4bee-a6f1-72c0b09ee,Health care,5,Family Care Insurance,0,50000,2400,21
PNC046e8cfa-91e9-4007-9dae-157ea5776,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5d80076e-3907-43c4-8a22-76c38c923,Health care,5,Family Care Insurance,0,50000,2400,21
PNC888d9957-5e02-4f88-b5d0-a7c3557dd,Health care,5,Family Care Insurance,0,50000,2400,21
PNC177a77b3-b4b7-4b87-8022-22668c34a,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCf645d4d5-f809-448b-9896-6ddb675e3,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCbed30634-bd6a-415f-b983-371d34a07,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC46ef3635-604d-4c3b-9021-8523227d7,Health care,4,Criti Care Insurance,0,30000,600,18
PNC6532fa4c-dacb-4ec2-bead-d593a29d5,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC0d8b8db3-60c5-495c-b067-6ce011121,Health care,5,Family Care Insurance,0,50000,2400,21
PNC050a068e-d480-4954-9f73-f74d3dc3b,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCbe31dabb-35c7-45b4-9b0d-2be717c3a,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4852f3e5-df04-4e50-91fa-89c1bc308,Health care,5,Family Care Insurance,0,50000,2400,21
PNC424b8fa6-bd70-432e-bc50-579aa3622,Health care,5,Family Care Insurance,0,50000,2400,21
PNC449454e1-24c2-48b8-b182-1ba9bc79e,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5ce5e0a5-835a-4dc5-948a-33263fd23,Health care,6,Figma Preventive Care,0,10000,450,0
PNCe8033f65-e23b-408c-a6e1-98788a718,Health care,6,Figma Preventive Care,0,10000,450,0
PNCb309bfe5-77e8-4272-b70f-ae706d8d6,Health care,4,Criti Care Insurance,0,30000,600,18
PNCfa1885cc-0bde-4d42-809b-061eed11d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC747baf76-a1df-40b2-9a1a-e301fa75d,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd3219d63-0a5c-4827-9155-44b2bfa44,Health care,4,Criti Care Insurance,0,30000,600,18
PNC76bda4c7-00eb-4c90-8eb2-3a439adcb,Health care,5,Family Care Insurance,0,50000,2400,21
PNC929a4f13-b90d-4b9c-9b03-fee021aad,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4f23a59d-dcc0-4109-aeee-c0e31d565,Health care,6,Figma Preventive Care,0,10000,450,0
PNCac6e1861-45b9-4de9-a32a-12ea62160,Health care,5,Family Care Insurance,0,50000,2400,21
PNC072b0b42-6e25-444c-a884-847a4aaec,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC9a553960-a6d1-4b4b-ae76-3da7c4566,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC7d8091f2-74cb-4b98-a2fe-a4b796292,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC0d104aa7-922c-455c-85c2-5e6c0715e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC0c86fce6-bf6b-4dc7-8328-deaff496e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC8a6d8872-b242-4cf2-a277-817de430b,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa8a1b40b-0354-4716-a0fd-086179495,Health care,5,Family Care Insurance,0,50000,2400,21
PNC0e487536-9842-4355-9d29-2b4b6751e,Health care,4,Criti Care Insurance,0,30000,600,18
PNC945fd188-8778-473f-8573-2d92f75d6,Health care,5,Family Care Insurance,0,50000,2400,21
PNC93f8624c-981b-4c06-8ae9-b3dc4913f,Health care,5,Family Care Insurance,0,50000,2400,21
PNC432f1138-a486-4fc5-89df-3ec65a37f,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe56cd587-6a84-4428-b4c9-a04189af6,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC32c30468-35c1-43f3-afd6-5c5de2643,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC0e398a4d-cbcb-4003-8465-267581d74,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCf4df3363-ce0c-45cc-a4a7-84920174d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC1d882b95-a371-45a4-84ec-f99010986,Health care,6,Figma Preventive Care,0,10000,450,0
PNC0171cc87-2db7-4af2-a807-5e8effc14,Health care,6,Figma Preventive Care,0,10000,450,0
PNC2b2ca044-57ad-4fc8-bf24-91bce5023,Health care,6,Figma Preventive Care,0,10000,450,0
PNC00be8830-0f1f-4d1b-9ee3-2ea8a24b3,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC6e63e41c-4b5f-4996-9961-2ee5d639d,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC41589bec-f8b6-4368-8133-7664a2283,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC00d6ee3c-fec4-4dc4-8472-a0b74660d,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC740a55f6-0828-4c81-9d38-b93f7697a,Health care,4,Criti Care Insurance,0,30000,600,18
PNC3bd419f4-6ed8-41b6-bb5e-3646ba183,Health care,5,Family Care Insurance,0,50000,2400,21
PNC24155fed-e090-4bf6-ac9a-9e8b6e9ba,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCbf46a8a5-8acd-4a39-991f-d0e802c5f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb22eb21e-5e84-4565-868a-232c59921,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd6021857-8ed8-44c8-b9dd-b43818cb0,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC8f321ed4-98d6-4142-ad0f-f885bf45b,Health care,5,Family Care Insurance,0,50000,2400,21
PNC424398fd-3179-404e-ad35-f6a867a86,Health care,5,Family Care Insurance,0,50000,2400,21
PNC6729c254-6c4f-4375-ae39-7a5d1b45f,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6679cdbf-a7ac-46b9-b70a-829dff639,Health care,4,Criti Care Insurance,0,30000,600,18
PNCec9c3e92-6e61-4972-b6ba-bd69993bc,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCe0129e35-c949-4735-a3a0-5e267bc59,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd301679f-f895-451c-9296-b0e72b02b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC89c78882-533b-4bb9-8154-b4d96ef2d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC5f374621-57fb-49ef-b408-dc1f84de3,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC3cc93ab6-cadc-4388-ba84-fc2a86029,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd7ea7d6a-fe1e-4205-9b4e-78c9b7667,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC3e7c3cd1-f0c8-4bc0-9283-759f487e9,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC34e00268-0230-4549-aa85-d1236e725,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC8bd03c75-f106-46e7-ace2-3765a5b27,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC47331739-1118-466c-a561-bf5358573,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCe811ab55-9410-48df-a1a1-8bea12e32,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC3f0c098d-07e7-4d8d-ad18-f7fa583fd,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC67e45701-2922-4985-800f-a6450de0a,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC1eec5e59-44d8-47c7-b86b-3db5758d8,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb9dab353-9c11-4be8-bf89-7695df4b3,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc97cd385-58cb-4ac9-a63f-4998d077e,Health care,5,Family Care Insurance,0,50000,2400,21
PNC1f3014a8-4d3b-4b25-9165-a5a661cf9,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC285d97ed-1303-4f4d-85c7-df73512e6,Health care,6,Figma Preventive Care,0,10000,450,0
PNC54239ee1-5bd2-4509-857c-497769f62,Health care,6,Figma Preventive Care,0,10000,450,0
PNC67265cb8-3741-4da7-8f3b-dcadde77d,Health care,6,Figma Preventive Care,0,10000,450,0
PNC10da8dd4-609d-4a7e-b49a-1ecc0cb77,Health care,4,Criti Care Insurance,0,30000,600,18
PNCfb64684a-0915-4392-bcce-7e300d3cd,Health care,5,Family Care Insurance,0,50000,2400,21
PNCe3cb2433-5d5c-42c1-bfc1-b9a280c7b,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCea372808-ccad-4ce2-ba01-631676640,Health care,4,Criti Care Insurance,0,30000,600,18
PNC23049a37-756d-4997-8fe4-4f9a3e0dc,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5a7bf6a9-cf1f-4c40-bf3e-c16415261,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC83cabd2e-1c90-4168-8dce-b45d430d9,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC88cdccff-dda2-4c9a-83eb-76ad3163b,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa83332f4-e1dd-43a0-9807-2af4db00d,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCbb495049-3131-4f9f-a87d-be16e8f47,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCe617af1c-a69f-4035-8a8a-d9cd68ea3,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC56f0a9c7-2711-4015-b509-0d831072f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCcb34f588-1f82-41c9-abfd-0f0d435c2,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC22b9d677-8164-47c6-85e0-7262ef418,Groceries,7,Sigma HealthCare,0,5000,100,18
